zone_x,state_x,lga_x,sector_x,ea_x,hhid,item_cd,item_desc,s5q1,tracked_obs_x,zone_y,state_y,lga_y,sector_y,ea_y,item_seq,s5q2,s5q3,s5q4,tracked_obs_y,_merge,obs_count,mismatch
5,10,1012,2,936,100070,321,Fan,3.0,0,5.0,10.0,1012.0,2.0,936.0,1.0,1.0,8.0,1500.0,0.0,both,1,1
5,10,1012,2,936,100070,330,Satellite Dish,2.0,0,5.0,10.0,1012.0,2.0,936.0,1.0,1.0,2.0,18000.0,0.0,both,1,1
5,10,1012,2,936,100070,332,Mobile Phone,4.0,0,5.0,10.0,1012.0,2.0,936.0,1.0,1.0,6.0,10000.0,0.0,both,1,1
5,10,1005,1,662,100095,310,Stove gas (table),2.0,0,,,,,,,,,,,left_only,1,1
5,10,1005,1,662,100095,311,Stove (kerosene),1.0,0,5.0,10.0,1005.0,1.0,662.0,1.0,8.0,0.0,4500.0,0.0,both,2,1
5,10,1005,1,662,100095,311,Stove (kerosene),1.0,0,5.0,10.0,1005.0,1.0,662.0,2.0,8.0,3.0,1500.0,0.0,both,2,1
5,10,1018,2,898,100103,311,Stove (kerosene),3.0,0,5.0,10.0,1018.0,2.0,898.0,1.0,2.0,0.0,5000.0,0.0,both,2,1
5,10,1018,2,898,100103,311,Stove (kerosene),3.0,0,5.0,10.0,1018.0,2.0,898.0,2.0,2.0,6.0,7000.0,0.0,both,2,1
5,10,1018,2,898,100103,321,Fan,3.0,0,5.0,10.0,1018.0,2.0,898.0,1.0,1.0,10.0,5000.0,0.0,both,5,1
5,10,1018,2,898,100103,321,Fan,3.0,0,5.0,10.0,1018.0,2.0,898.0,2.0,2.0,6.0,1000.0,0.0,both,5,1
5,10,1018,2,898,100103,321,Fan,3.0,0,5.0,10.0,1018.0,2.0,898.0,3.0,2.0,6.0,1000.0,0.0,both,5,1
5,10,1018,2,898,100103,321,Fan,3.0,0,5.0,10.0,1018.0,2.0,898.0,4.0,12.0,7.0,4000.0,0.0,both,5,1
5,10,1018,2,898,100103,321,Fan,3.0,0,5.0,10.0,1018.0,2.0,898.0,5.0,1.0,6.0,1000.0,0.0,both,5,1
5,10,1018,1,634,100113,304,Mattress,4.0,0,5.0,10.0,1018.0,1.0,634.0,1.0,1.0,20.0,5000.0,0.0,both,3,1
5,10,1018,1,634,100113,304,Mattress,4.0,0,5.0,10.0,1018.0,1.0,634.0,2.0,1.0,10.0,6000.0,0.0,both,3,1
5,10,1018,1,634,100113,304,Mattress,4.0,0,5.0,10.0,1018.0,1.0,634.0,3.0,1.0,20.0,3000.0,0.0,both,3,1
5,10,1018,1,634,100115,320,Generator,1.0,0,5.0,10.0,1018.0,1.0,634.0,1.0,1.0,5.0,20000.0,0.0,both,2,1
5,10,1018,1,634,100115,320,Generator,1.0,0,5.0,10.0,1018.0,1.0,634.0,2.0,1.0,2.0,11000.0,0.0,both,2,1
5,10,1018,1,634,100117,332,Mobile Phone,3.0,0,5.0,10.0,1018.0,1.0,634.0,1.0,7.0,1.0,4000.0,0.0,both,2,1
5,10,1018,1,634,100117,332,Mobile Phone,3.0,0,5.0,10.0,1018.0,1.0,634.0,2.0,1.0,3.0,2000.0,0.0,both,2,1
5,10,1025,2,1774,100132,308,Gas cooker,2.0,0,5.0,10.0,1025.0,2.0,1774.0,1.0,2.0,2.0,15000.0,0.0,both,1,1
5,10,1025,2,1774,100132,311,Stove (kerosene),2.0,0,5.0,10.0,1025.0,2.0,1774.0,1.0,2.0,4.0,500.0,0.0,both,1,1
5,10,1025,2,1774,100132,312,Fridge,2.0,0,5.0,10.0,1025.0,2.0,1774.0,1.0,2.0,4.0,20000.0,0.0,both,1,1
5,10,1025,2,1774,100132,313,Freezer,2.0,0,5.0,10.0,1025.0,2.0,1774.0,1.0,2.0,0.0,120000.0,0.0,both,1,1
5,10,1025,2,1774,100132,314,Air conditioner,2.0,0,5.0,10.0,1025.0,2.0,1774.0,1.0,2.0,0.0,40000.0,0.0,both,1,1
5,10,1024,1,0,100139,302,Furniture (chairs),4.0,1,5.0,10.0,1024.0,1.0,0.0,1.0,98.0,7.0,80000.0,1.0,both,1,1
5,10,1024,1,0,100140,302,Furniture (chairs),2.0,1,5.0,10.0,1024.0,1.0,0.0,1.0,1.0,2.0,600.0,1.0,both,1,1
4,11,1112,2,1952,110012,316,Electric Clothes Dryer,,0,,,,,,,,,,,left_only,1,1
4,11,1112,2,1952,110017,304,Mattress,1.0,0,4.0,11.0,1112.0,2.0,1952.0,1.0,1.0,9.0,2000.0,0.0,both,2,1
4,11,1112,2,1952,110017,304,Mattress,1.0,0,4.0,11.0,1112.0,2.0,1952.0,2.0,1.0,9.0,3200.0,0.0,both,2,1
4,11,1112,2,1952,110017,318,Motorbike,,0,,,,,,,,,,,left_only,1,1
4,11,1112,2,78,110021,304,Mattress,1.0,0,4.0,11.0,1112.0,2.0,78.0,1.0,1.0,8.0,2500.0,0.0,both,2,1
4,11,1112,2,78,110021,304,Mattress,1.0,0,4.0,11.0,1112.0,2.0,78.0,2.0,1.0,10.0,1500.0,0.0,both,2,1
4,11,1110,2,714,110032,334,Others (Specify),6.0,0,4.0,11.0,1110.0,2.0,714.0,1.0,1.0,7.0,1000.0,0.0,both,1,1
4,11,1110,2,714,110033,334,Others (Specify),4.0,0,4.0,11.0,1110.0,2.0,714.0,1.0,1.0,4.0,1000.0,0.0,both,1,1
4,11,1110,2,714,110035,322,Radio,,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,714,110037,311,Stove (kerosene),,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,714,110039,321,Fan,2.0,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,714,110040,326,Iron,,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,2752,110044,323,Cassette recorder,,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,2752,110045,306,Mat,10.0,0,4.0,11.0,1110.0,2.0,2752.0,1.0,1.0,2.0,300.0,0.0,both,1,1
4,11,1110,2,2752,110045,307,Sewing machine,,0,,,,,,,,,,,left_only,1,1
4,11,1110,2,2752,110045,326,Iron,,0,,,,,,,,,,,left_only,1,1
4,11,1108,2,492,110055,324,Hi-Fi (Sound System),,0,,,,,,,,,,,left_only,1,1
4,11,1108,2,492,110057,304,Mattress,1.0,0,4.0,11.0,1108.0,2.0,492.0,1.0,1.0,4.0,3500.0,0.0,both,3,1
4,11,1108,2,492,110057,304,Mattress,1.0,0,4.0,11.0,1108.0,2.0,492.0,2.0,1.0,4.0,3500.0,0.0,both,3,1
4,11,1108,2,492,110057,304,Mattress,1.0,0,4.0,11.0,1108.0,2.0,492.0,3.0,1.0,6.0,2000.0,0.0,both,3,1
4,11,1108,2,492,110057,332,Mobile Phone,2.0,0,4.0,11.0,1108.0,2.0,492.0,1.0,1.0,2.0,500.0,0.0,both,3,1
4,11,1108,2,492,110057,332,Mobile Phone,2.0,0,4.0,11.0,1108.0,2.0,492.0,2.0,1.0,2.0,3000.0,0.0,both,3,1
4,11,1108,2,492,110057,332,Mobile Phone,2.0,0,4.0,11.0,1108.0,2.0,492.0,3.0,1.0,2.0,3000.0,0.0,both,3,1
4,11,1108,2,492,110058,322,Radio,1.0,0,4.0,11.0,1108.0,2.0,492.0,1.0,1.0,3.0,500.0,0.0,both,2,1
4,11,1108,2,492,110058,322,Radio,1.0,0,4.0,11.0,1108.0,2.0,492.0,2.0,1.0,3.0,6000.0,0.0,both,2,1
4,11,1108,2,492,110059,332,Mobile Phone,3.0,0,,,,,,,,,,,left_only,1,1
4,11,1105,2,100,110066,304,Mattress,21.0,0,4.0,11.0,1105.0,2.0,100.0,1.0,1.0,5.0,1000.0,0.0,both,1,1
4,11,1105,2,100,110066,305,Bed,,0,4.0,11.0,1105.0,2.0,100.0,1.0,1.0,9.0,1000.0,0.0,both,1,1
4,11,1106,2,446,110071,304,Mattress,2.0,0,4.0,11.0,1106.0,2.0,446.0,1.0,1.0,4.0,2000.0,0.0,both,3,1
4,11,1106,2,446,110071,304,Mattress,2.0,0,4.0,11.0,1106.0,2.0,446.0,2.0,1.0,10.0,2000.0,0.0,both,3,1
4,11,1106,2,446,110071,304,Mattress,2.0,0,4.0,11.0,1106.0,2.0,446.0,3.0,1.0,8.0,3000.0,0.0,both,3,1
4,11,1104,2,434,110086,312,Fridge,,0,,,,,,,,,,,left_only,1,1
4,11,1107,2,1034,110097,331,Musical Instrument,,0,,,,,,,,,,,left_only,1,1
4,11,1109,2,672,110101,323,Cassette recorder,,0,,,,,,,,,,,left_only,1,1
4,11,1109,2,672,110103,334,Others (Specify),1.0,0,4.0,11.0,1109.0,2.0,672.0,1.0,1.0,5.0,800.0,0.0,both,2,1
4,11,1109,2,672,110103,334,Others (Specify),1.0,0,4.0,11.0,1109.0,2.0,672.0,2.0,1.0,3.0,800.0,0.0,both,2,1
4,11,1113,2,954,110113,319,Cars and other vehicles,,0,,,,,,,,,,,left_only,1,1
4,11,1113,2,954,110118,306,Mat,11.0,0,4.0,11.0,1113.0,2.0,954.0,1.0,1.0,2.0,200.0,0.0,both,1,1
4,11,1113,2,954,110118,307,Sewing machine,,0,,,,,,,,,,,left_only,1,1
4,11,1102,2,936,110123,332,Mobile Phone,2.0,0,4.0,11.0,1102.0,2.0,936.0,1.0,1.0,4.0,3000.0,0.0,both,3,1
4,11,1102,2,936,110123,332,Mobile Phone,2.0,0,4.0,11.0,1102.0,2.0,936.0,2.0,1.0,5.0,2500.0,0.0,both,3,1
4,11,1102,2,936,110123,332,Mobile Phone,2.0,0,4.0,11.0,1102.0,2.0,936.0,3.0,1.0,3.0,7000.0,0.0,both,3,1
4,11,1102,2,936,110125,318,Motorbike,,0,,,,,,,,,,,left_only,1,1
4,11,1102,2,936,110126,302,Furniture (chairs),1.0,0,4.0,11.0,1102.0,2.0,936.0,1.0,1.0,9.0,600.0,0.0,both,2,1
4,11,1102,2,936,110126,302,Furniture (chairs),1.0,0,4.0,11.0,1102.0,2.0,936.0,2.0,1.0,9.0,500.0,0.0,both,2,1
4,11,1102,2,936,110127,314,Air conditioner,,0,,,,,,,,,,,left_only,1,1
4,11,1102,2,936,110129,325,Microwave,,0,,,,,,,,,,,left_only,1,1
4,11,1101,2,154,110135,326,Iron,,0,,,,,,,,,,,left_only,1,1
5,12,1211,1,2856,120002,332,Mobile Phone,2.0,0,5.0,12.0,1211.0,1.0,2856.0,1.0,1.0,2.0,2500.0,0.0,both,3,1
5,12,1211,1,2856,120002,332,Mobile Phone,2.0,0,5.0,12.0,1211.0,1.0,2856.0,2.0,2.0,2.0,2000.0,0.0,both,3,1
5,12,1211,1,2856,120002,332,Mobile Phone,2.0,0,5.0,12.0,1211.0,1.0,2856.0,3.0,3.0,2.0,2000.0,0.0,both,3,1
5,12,1202,1,2146,120013,310,Stove gas (table),2.0,0,,,,,,,,,,,left_only,1,1
5,12,1202,1,2146,120013,311,Stove (kerosene),1.0,0,5.0,12.0,1202.0,1.0,2146.0,1.0,2.0,1.0,700.0,0.0,both,2,1
5,12,1202,1,2146,120013,311,Stove (kerosene),1.0,0,5.0,12.0,1202.0,1.0,2146.0,2.0,2.0,2.0,1200.0,0.0,both,2,1
5,12,1202,1,2710,120022,329,DVD Player,1.0,0,5.0,12.0,1202.0,1.0,2710.0,1.0,1.0,7.0,4000.0,0.0,both,2,1
5,12,1202,1,2710,120022,329,DVD Player,1.0,0,5.0,12.0,1202.0,1.0,2710.0,2.0,1.0,7.0,2500.0,0.0,both,2,1
5,12,1212,1,1392,120034,304,Mattress,4.0,0,5.0,12.0,1212.0,1.0,1392.0,1.0,7.0,2.0,5000.0,0.0,both,3,1
5,12,1212,1,1392,120034,304,Mattress,4.0,0,5.0,12.0,1212.0,1.0,1392.0,2.0,98.0,4.0,3000.0,0.0,both,3,1
5,12,1212,1,1392,120034,304,Mattress,4.0,0,5.0,12.0,1212.0,1.0,1392.0,3.0,1.0,3.0,5000.0,0.0,both,3,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,1.0,3.0,2.0,1500.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,2.0,7.0,1.0,2000.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,3.0,2.0,2.0,1500.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,4.0,4.0,2.0,1500.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,5.0,1.0,2.0,1500.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,6.0,8.0,1.0,2000.0,0.0,both,7,1
5,12,1216,2,618,120059,332,Mobile Phone,8.0,0,5.0,12.0,1216.0,2.0,618.0,7.0,9.0,1.0,2000.0,0.0,both,7,1
5,12,1210,2,462,120062,304,Mattress,10.0,0,5.0,12.0,1210.0,2.0,462.0,1.0,1.0,7.0,2000.0,0.0,both,1,1
5,12,1210,2,462,120062,305,Bed,,0,,,,,,,,,,,left_only,1,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,1.0,2.0,1.0,1500.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,2.0,6.0,1.0,1000.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,3.0,1.0,0.0,2500.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,4.0,5.0,1.0,1500.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,5.0,3.0,1.0,1800.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,6.0,1.0,3.0,1000.0,0.0,both,7,1
5,12,1210,2,462,120063,332,Mobile Phone,6.0,0,5.0,12.0,1210.0,2.0,462.0,7.0,1.0,8.0,500.0,0.0,both,7,1
5,12,1204,2,736,120078,304,Mattress,1.0,0,5.0,12.0,1204.0,2.0,736.0,1.0,1.0,10.0,2500.0,0.0,both,2,1
5,12,1204,2,736,120078,304,Mattress,1.0,0,5.0,12.0,1204.0,2.0,736.0,2.0,1.0,7.0,5000.0,0.0,both,2,1
5,12,1211,1,2220,120089,311,Stove (kerosene),10.0,0,5.0,12.0,1211.0,1.0,2220.0,1.0,1.0,3.0,1200.0,0.0,both,1,1
6,13,1310,1,1300,130007,328,Computer,,0,,,,,,,,,,,left_only,1,1
6,13,1314,1,6,130012,334,Others (Specify),1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,2.0,1000.0,0.0,both,2,1
6,13,1314,1,6,130012,334,Others (Specify),1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,4.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130015,332,Mobile Phone,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,2.0,0.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130015,332,Mobile Phone,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,0.0,3000.0,0.0,both,2,1
6,13,1314,1,6,130016,304,Mattress,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,5.0,5000.0,0.0,both,2,1
6,13,1314,1,6,130016,304,Mattress,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,10.0,4000.0,0.0,both,2,1
6,13,1314,1,6,130016,320,Generator,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,2.0,12000.0,0.0,both,2,1
6,13,1314,1,6,130016,320,Generator,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,8.0,5000.0,0.0,both,2,1
6,13,1314,1,6,130016,321,Fan,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,1.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130016,321,Fan,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,1.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130016,327,TV Set,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,2.0,4000.0,0.0,both,3,1
6,13,1314,1,6,130016,327,TV Set,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,9.0,5000.0,0.0,both,3,1
6,13,1314,1,6,130016,327,TV Set,1.0,0,6.0,13.0,1314.0,1.0,6.0,3.0,1.0,3.0,20000.0,0.0,both,3,1
6,13,1314,1,6,130016,329,DVD Player,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,1.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130016,329,DVD Player,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,0.0,3000.0,0.0,both,2,1
6,13,1314,1,6,130016,332,Mobile Phone,1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,2.0,2.0,3000.0,0.0,both,2,1
6,13,1314,1,6,130016,332,Mobile Phone,1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,2.0,2000.0,0.0,both,2,1
6,13,1314,1,6,130016,334,Others (Specify),1.0,0,6.0,13.0,1314.0,1.0,6.0,1.0,1.0,1.0,1100.0,0.0,both,2,1
6,13,1314,1,6,130016,334,Others (Specify),1.0,0,6.0,13.0,1314.0,1.0,6.0,2.0,1.0,6.0,1000.0,0.0,both,2,1
6,13,1314,1,0,130019,304,Mattress,3.0,1,6.0,13.0,1314.0,1.0,0.0,1.0,1.0,7.0,10000.0,1.0,both,2,1
6,13,1314,1,0,130019,304,Mattress,3.0,1,6.0,13.0,1314.0,1.0,0.0,2.0,98.0,10.0,6000.0,1.0,both,2,1
6,13,1314,1,0,130019,305,Bed,3.0,1,6.0,13.0,1314.0,1.0,0.0,1.0,98.0,10.0,1000.0,1.0,both,2,1
6,13,1314,1,0,130019,305,Bed,3.0,1,6.0,13.0,1314.0,1.0,0.0,2.0,1.0,7.0,2000.0,1.0,both,2,1
6,13,1307,1,268,130021,321,Fan,5.0,0,6.0,13.0,1307.0,1.0,268.0,1.0,1.0,3.0,4000.0,0.0,both,2,1
6,13,1307,1,268,130021,321,Fan,5.0,0,6.0,13.0,1307.0,1.0,268.0,2.0,1.0,7.0,4500.0,0.0,both,2,1
6,13,1307,1,268,130021,332,Mobile Phone,4.0,0,6.0,13.0,1307.0,1.0,268.0,1.0,2.0,0.0,3800.0,0.0,both,3,1
6,13,1307,1,268,130021,332,Mobile Phone,4.0,0,6.0,13.0,1307.0,1.0,268.0,2.0,7.0,2.0,3000.0,0.0,both,3,1
6,13,1307,1,268,130021,332,Mobile Phone,4.0,0,6.0,13.0,1307.0,1.0,268.0,3.0,1.0,0.0,4000.0,0.0,both,3,1
6,13,1307,2,0,130026,304,Mattress,2.0,1,6.0,13.0,1307.0,2.0,0.0,1.0,98.0,4.0,14000.0,1.0,both,1,1
6,13,1307,2,0,130026,305,Bed,2.0,1,6.0,13.0,1307.0,2.0,0.0,1.0,98.0,4.0,6000.0,1.0,both,1,1
6,13,1307,2,0,130026,320,Generator,1.0,1,6.0,13.0,1307.0,2.0,0.0,1.0,1.0,3.0,20000.0,1.0,both,2,1
6,13,1307,2,0,130026,320,Generator,1.0,1,6.0,13.0,1307.0,2.0,0.0,2.0,1.0,6.0,10000.0,1.0,both,2,1
6,13,1307,2,0,130026,332,Mobile Phone,3.0,1,6.0,13.0,1307.0,2.0,0.0,1.0,5.0,1.0,2500.0,1.0,both,2,1
6,13,1307,2,0,130026,332,Mobile Phone,3.0,1,6.0,13.0,1307.0,2.0,0.0,2.0,1.0,2.0,6000.0,1.0,both,2,1
6,13,1303,1,626,130033,321,Fan,3.0,0,6.0,13.0,1303.0,1.0,626.0,1.0,1.0,3.0,1500.0,0.0,both,2,1
6,13,1303,1,626,130033,321,Fan,3.0,0,6.0,13.0,1303.0,1.0,626.0,2.0,1.0,5.0,2000.0,0.0,both,2,1
6,13,1305,2,0,130044,305,Bed,2.0,1,6.0,13.0,1305.0,2.0,0.0,1.0,1.0,7.0,3500.0,1.0,both,1,1
6,13,1305,2,0,130044,306,Mat,2.0,1,6.0,13.0,1305.0,2.0,0.0,1.0,1.0,1.0,1000.0,1.0,both,1,1
6,13,1305,1,1232,130046,304,Mattress,1.0,0,6.0,13.0,1305.0,1.0,1232.0,1.0,1.0,2.0,8000.0,0.0,both,2,1
6,13,1305,1,1232,130046,304,Mattress,1.0,0,6.0,13.0,1305.0,1.0,1232.0,2.0,1.0,3.0,6000.0,0.0,both,2,1
6,13,1305,1,1232,130046,332,Mobile Phone,2.0,0,6.0,13.0,1305.0,1.0,1232.0,1.0,98.0,2.0,4000.0,0.0,both,1,1
6,13,1305,1,1232,130048,331,Musical Instrument,2.0,0,6.0,13.0,1305.0,1.0,1232.0,1.0,1.0,2.0,7000.0,0.0,both,1,1
6,13,1305,1,1232,130050,327,TV Set,3.0,0,6.0,13.0,1305.0,1.0,1232.0,1.0,3.0,2.0,12000.0,0.0,both,2,1
6,13,1305,1,1232,130050,327,TV Set,3.0,0,6.0,13.0,1305.0,1.0,1232.0,2.0,1.0,1.0,13000.0,0.0,both,2,1
6,13,1305,1,1232,130050,332,Mobile Phone,4.0,0,6.0,13.0,1305.0,1.0,1232.0,1.0,98.0,2.0,6000.0,0.0,both,2,1
6,13,1305,1,1232,130050,332,Mobile Phone,4.0,0,6.0,13.0,1305.0,1.0,1232.0,2.0,98.0,2.0,4000.0,0.0,both,2,1
6,13,1309,2,674,130057,312,Fridge,,0,,,,,,,,,,,left_only,1,1
6,13,1309,2,674,130060,332,Mobile Phone,2.0,0,6.0,13.0,1309.0,2.0,674.0,1.0,1.0,0.0,3000.0,0.0,both,1,1
6,13,1305,2,10,130064,304,Mattress,2.0,0,6.0,13.0,1305.0,2.0,10.0,1.0,1.0,6.0,3800.0,0.0,both,3,1
6,13,1305,2,10,130064,304,Mattress,2.0,0,6.0,13.0,1305.0,2.0,10.0,2.0,1.0,4.0,4000.0,0.0,both,3,1
6,13,1305,2,10,130064,304,Mattress,2.0,0,6.0,13.0,1305.0,2.0,10.0,3.0,1.0,6.0,5000.0,0.0,both,3,1
6,13,1305,2,10,130064,321,Fan,1.0,0,6.0,13.0,1305.0,2.0,10.0,1.0,1.0,4.0,1200.0,0.0,both,2,1
6,13,1305,2,10,130064,321,Fan,1.0,0,6.0,13.0,1305.0,2.0,10.0,2.0,1.0,6.0,1000.0,0.0,both,2,1
6,13,1305,2,10,130070,302,Furniture (chairs),2.0,0,6.0,13.0,1305.0,2.0,10.0,1.0,1.0,4.0,1500.0,0.0,both,1,1
6,13,1301,1,0,130075,302,Furniture (chairs),1.0,1,6.0,13.0,1301.0,1.0,0.0,1.0,98.0,4.0,4000.0,1.0,both,2,1
6,13,1301,1,0,130075,302,Furniture (chairs),1.0,1,6.0,13.0,1301.0,1.0,0.0,2.0,98.0,4.0,25000.0,1.0,both,2,1
6,13,1301,1,0,130075,304,Mattress,4.0,1,6.0,13.0,1301.0,1.0,0.0,1.0,98.0,8.0,8000.0,1.0,both,2,1
6,13,1301,1,0,130075,304,Mattress,4.0,1,6.0,13.0,1301.0,1.0,0.0,2.0,98.0,5.0,10000.0,1.0,both,2,1
6,13,1301,1,0,130075,305,Bed,4.0,1,6.0,13.0,1301.0,1.0,0.0,1.0,98.0,8.0,6000.0,1.0,both,2,1
6,13,1301,1,0,130075,305,Bed,4.0,1,6.0,13.0,1301.0,1.0,0.0,2.0,98.0,5.0,8000.0,1.0,both,2,1
6,13,1301,1,0,130075,321,Fan,3.0,1,6.0,13.0,1301.0,1.0,0.0,1.0,98.0,6.0,2500.0,1.0,both,2,1
6,13,1301,1,0,130075,321,Fan,3.0,1,6.0,13.0,1301.0,1.0,0.0,2.0,98.0,3.0,6000.0,1.0,both,2,1
4,14,1401,2,1116,140002,302,Furniture (chairs),3.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,10.0,300.0,0.0,both,1,1
4,14,1401,2,1116,140003,302,Furniture (chairs),2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,98.0,11.0,400.0,0.0,both,1,1
4,14,1401,2,1116,140004,302,Furniture (chairs),3.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,98.0,4.0,700.0,0.0,both,1,1
4,14,1401,2,1116,140007,304,Mattress,3.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,6.0,5000.0,0.0,both,2,1
4,14,1401,2,1116,140007,304,Mattress,3.0,0,4.0,14.0,1401.0,2.0,1116.0,2.0,3.0,1.0,12000.0,0.0,both,2,1
4,14,1401,2,1116,140007,332,Mobile Phone,2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,4.0,500.0,0.0,both,3,1
4,14,1401,2,1116,140007,332,Mobile Phone,2.0,0,4.0,14.0,1401.0,2.0,1116.0,2.0,4.0,1.0,2000.0,0.0,both,3,1
4,14,1401,2,1116,140007,332,Mobile Phone,2.0,0,4.0,14.0,1401.0,2.0,1116.0,3.0,5.0,1.0,2500.0,0.0,both,3,1
4,14,1401,2,1116,140008,332,Mobile Phone,1.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,3.0,5.0,1000.0,0.0,both,2,1
4,14,1401,2,1116,140008,332,Mobile Phone,1.0,0,4.0,14.0,1401.0,2.0,1116.0,2.0,98.0,10.0,500.0,0.0,both,2,1
4,14,1401,2,1116,140009,302,Furniture (chairs),2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,5.0,1000.0,0.0,both,1,1
4,14,1401,2,1116,140009,317,Bicycle,2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,20.0,2000.0,0.0,both,1,1
4,14,1401,2,1116,140009,318,Motorbike,2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,5.0,40000.0,0.0,both,1,1
4,14,1401,2,1116,140010,302,Furniture (chairs),2.0,0,4.0,14.0,1401.0,2.0,1116.0,1.0,1.0,3.0,1400.0,0.0,both,1,1
4,14,1407,2,68,140011,322,Radio,1.0,0,4.0,14.0,1407.0,2.0,68.0,1.0,1.0,2.0,1500.0,0.0,both,2,1
4,14,1407,2,68,140011,322,Radio,1.0,0,4.0,14.0,1407.0,2.0,68.0,2.0,98.0,10.0,2000.0,0.0,both,2,1
4,14,1407,2,68,140012,332,Mobile Phone,4.0,0,4.0,14.0,1407.0,2.0,68.0,1.0,5.0,2.0,1500.0,0.0,both,5,1
4,14,1407,2,68,140012,332,Mobile Phone,4.0,0,4.0,14.0,1407.0,2.0,68.0,2.0,3.0,5.0,2000.0,0.0,both,5,1
4,14,1407,2,68,140012,332,Mobile Phone,4.0,0,4.0,14.0,1407.0,2.0,68.0,3.0,2.0,0.0,5000.0,0.0,both,5,1
4,14,1407,2,68,140012,332,Mobile Phone,4.0,0,4.0,14.0,1407.0,2.0,68.0,4.0,4.0,2.0,3000.0,0.0,both,5,1
4,14,1407,2,68,140012,332,Mobile Phone,4.0,0,4.0,14.0,1407.0,2.0,68.0,5.0,6.0,0.0,2000.0,0.0,both,5,1
4,14,1407,2,68,140013,303,Furniture (table),4.0,0,,,,,,,,,,,left_only,1,1
4,14,1407,2,68,140013,305,Bed,1.0,0,4.0,14.0,1407.0,2.0,68.0,1.0,98.0,20.0,1000.0,0.0,both,4,1
